Customer ID,Recency,Frequency,Monetary,Churn,Churn_Probability,Action
13083,61,1,91.67999999999999,0,0.0,Campanha de reengajamento
13084,127,1,122.39999999999999,1,1.0,Oferecer desconto imediato
13085,315,6,2017.2,1,1.0,Oferecer desconto imediato
13086,18,1,439.33000000000004,0,0.0,Campanha de reengajamento
13087,362,1,313.64,1,1.0,Oferecer desconto imediato
13088,53,1,236.11,0,0.005,Campanha de reengajamento
13089,4,109,57912.03,0,0.0,Contato personalizado
13090,1,13,5192.27,0,0.0,Contato personalizado
13091,365,2,1976.0,1,1.0,Oferecer desconto imediato
13092,50,7,1662.45,0,0.0,Contato personalizado
13093,9,48,47111.18,0,0.0,Contato personalizado
13094,4,2,505.8,0,0.005,Campanha de reengajamento
13096,30,1,419.70000000000005,0,0.0,Campanha de reengajamento
13097,24,18,7378.8,0,0.0,Contato personalizado
13101,134,3,594.21,1,1.0,Oferecer desconto imediato
13102,1,14,5272.83,0,0.0,Contato personalizado
13103,73,2,465.70000000000005,0,0.0,Campanha de reengajamento
13104,51,3,610.62,0,0.0,Campanha de reengajamento
13105,72,1,72.0,0,0.0,Campanha de reengajamento
13106,49,1,526.96,0,0.0,Campanha de reengajamento
13107,49,5,3721.45,0,0.0,Contato personalizado
13108,8,2,748.46,0,0.0,Contato personalizado
13109,187,1,347.49,1,1.0,Oferecer desconto imediato
13110,73,5,1468.8000000000002,0,0.0,Contato personalizado
13111,354,1,321.88000000000005,1,1.0,Oferecer desconto imediato
13112,177,1,20.6,1,1.0,Oferecer desconto imediato
13113,2,14,6379.7699999999995,0,0.0,Contato personalizado
13114,366,1,234.38,1,1.0,Oferecer desconto imediato
13115,15,6,3199.92,0,0.0,Contato personalizado
13117,1,12,1658.8999999999999,0,0.0,Contato personalizado
13118,12,4,1217.6,0,0.0,Contato personalizado
13119,304,1,134.9,1,1.0,Oferecer desconto imediato
13123,108,2,506.75,1,1.0,Oferecer desconto imediato
13124,21,1,916.12,0,0.0,Contato personalizado
13125,159,1,158.57,1,1.0,Oferecer desconto imediato
13126,2,7,1898.6100000000001,0,0.005,Contato personalizado
13128,267,1,263.5,1,1.0,Oferecer desconto imediato
13129,88,2,233.25,0,0.005,Campanha de reengajamento
13131,54,4,2240.47,0,0.0,Contato personalizado
13133,95,1,90.65,1,1.0,Oferecer desconto imediato
13134,38,2,681.65,0,0.0,Campanha de reengajamento
13135,127,1,275.45,1,1.0,Oferecer desconto imediato
13136,11,8,3666.9500000000003,0,0.0,Contato personalizado
13137,22,8,4062.29,0,0.015,Contato personalizado
13138,8,2,504.85,0,0.005,Campanha de reengajamento
13139,73,1,3138.04,0,0.0,Contato personalizado
13140,2,3,791.96,0,0.0,Contato personalizado
13141,21,12,5279.83,0,0.0,Contato personalizado
13143,220,1,405.1,1,1.0,Oferecer desconto imediato
13144,67,1,24.4,0,0.025,Campanha de reengajamento
13145,8,4,805.0,0,0.0,Contato personalizado
13148,25,14,4914.6900000000005,0,0.0,Contato personalizado
13150,120,3,449.96999999999997,1,1.0,Oferecer desconto imediato
13151,261,2,1322.8700000000001,1,1.0,Oferecer desconto imediato
13152,53,7,2146.38,0,0.005,Contato personalizado
13154,35,3,1624.84,0,0.0,Contato personalizado
13155,4,3,778.42,0,0.0,Contato personalizado
13156,21,3,1586.54,0,0.0,Contato personalizado
13157,45,5,3946.14,0,0.0,Contato personalizado
13158,24,1,307.12,0,0.0,Campanha de reengajamento
13161,136,1,366.13,1,1.0,Oferecer desconto imediato
13162,16,12,7587.2,0,0.0,Contato personalizado
13163,246,1,17.65,1,1.0,Oferecer desconto imediato
13164,205,2,372.2,1,1.0,Oferecer desconto imediato
13165,49,1,429.68,0,0.0,Campanha de reengajamento
13166,50,1,466.98,0,0.0,Campanha de reengajamento
13167,26,1,333.82,0,0.0,Campanha de reengajamento
13168,178,1,556.12,1,1.0,Oferecer desconto imediato
13169,198,1,127.2,1,0.995,Oferecer desconto imediato
13172,36,1,69.6,0,0.0,Campanha de reengajamento
13173,3,10,2285.7,0,0.0,Contato personalizado
13174,5,10,6677.81,0,0.0,Contato personalizado
13175,218,2,831.45,1,1.0,Oferecer desconto imediato
13177,66,1,229.75,0,0.01,Campanha de reengajamento
13178,33,10,8333.72,0,0.0,Contato personalizado
13179,254,1,572.3100000000001,1,1.0,Oferecer desconto imediato
13180,243,1,86.10000000000001,1,1.0,Oferecer desconto imediato
13181,17,1,359.69,0,0.0,Campanha de reengajamento
13183,30,6,3078.4,0,0.0,Contato personalizado
13187,260,3,130.99,1,0.975,Oferecer desconto imediato
13190,180,3,570.66,1,1.0,Oferecer desconto imediato
13191,294,1,164.69,1,1.0,Oferecer desconto imediato
13192,171,4,1646.6399999999999,1,1.0,Oferecer desconto imediato
13194,57,1,412.08,0,0.005,Campanha de reengajamento
13195,50,1,172.38,0,0.0,Campanha de reengajamento
13196,79,3,1271.06,0,0.0,Contato personalizado
13197,245,1,373.01000000000005,1,1.0,Oferecer desconto imediato
13198,23,2,1572.99,0,0.0,Contato personalizado
13199,2,30,6615.77,0,0.0,Contato personalizado
13201,138,4,1240.6100000000001,1,0.99,Oferecer desconto imediato
13202,30,7,1580.3,0,0.0,Contato personalizado
13203,22,6,1778.79,0,0.0,Contato personalizado
13204,367,1,966.6600000000001,1,1.0,Oferecer desconto imediato
13205,79,1,2803.2,0,0.005,Contato personalizado
13206,36,13,8377.32,0,0.0,Contato personalizado
13207,87,2,285.6,0,0.0,Campanha de reengajamento
13208,85,3,764.6,0,0.025,Contato personalizado
13209,150,5,2617.9,1,0.995,Oferecer desconto imediato
13211,17,7,1531.9,0,0.0,Contato personalizado
13213,19,6,2330.94,0,0.005,Contato personalizado
13214,53,7,3264.23,0,0.0,Contato personalizado
13215,38,1,81.6,0,0.0,Campanha de reengajamento
13217,291,1,132.5,1,1.0,Oferecer desconto imediato
13219,254,1,76.23,1,1.0,Oferecer desconto imediato
13220,211,1,516.8,1,1.0,Oferecer desconto imediato
13222,213,1,88.5,1,1.0,Oferecer desconto imediato
13223,59,4,805.9200000000001,0,0.0,Contato personalizado
13225,57,9,9796.23,0,0.0,Contato personalizado
13226,29,1,204.25,0,0.0,Campanha de reengajamento
13230,1,17,3553.81,0,0.0,Contato personalizado
13233,56,2,571.34,0,0.0,Campanha de reengajamento
13234,308,2,356.95,1,1.0,Oferecer desconto imediato
13237,23,1,643.0,0,0.0,Campanha de reengajamento
13238,66,2,305.9,0,0.0,Campanha de reengajamento
13239,73,4,1265.1299999999999,0,0.0,Contato personalizado
13240,1,5,1074.87,0,0.0,Contato personalizado
13241,47,1,115.58,0,0.0,Campanha de reengajamento
13242,87,4,429.0,0,0.02,Campanha de reengajamento
13243,85,4,677.97,0,0.01,Campanha de reengajamento
13245,68,1,558.72,0,0.0,Campanha de reengajamento
13246,29,5,1400.1299999999999,0,0.0,Contato personalizado
13249,37,6,897.52,0,0.005,Contato personalizado
13250,96,2,256.04,1,1.0,Oferecer desconto imediato
13251,38,1,252.68,0,0.0,Campanha de reengajamento
13252,30,2,399.3,0,0.005,Campanha de reengajamento
13253,66,2,1920.71,0,0.0,Contato personalizado
13254,12,1,51.410000000000004,0,0.005,Campanha de reengajamento
13255,9,2,504.95,0,0.005,Campanha de reengajamento
13257,72,1,149.75,0,0.0,Campanha de reengajamento
13258,15,2,336.59999999999997,0,0.0,Campanha de reengajamento
13259,33,8,1141.06,0,0.0,Contato personalizado
13262,25,2,373.16,0,0.0,Campanha de reengajamento
13263,29,4,1250.6200000000001,0,0.0,Contato personalizado
13264,78,1,722.5600000000001,0,0.005,Contato personalizado
13266,49,7,2300.78,0,0.0,Contato personalizado
13267,2,18,5236.77,0,0.0,Contato personalizado
13269,5,14,3545.47,0,0.0,Contato personalizado
13270,2,1,590.0,0,0.005,Campanha de reengajamento
13274,45,1,360.85,0,0.0,Campanha de reengajamento
13275,19,2,241.66,0,0.0,Campanha de reengajamento
13276,33,3,1348.33,0,0.0,Contato personalizado
13277,16,3,264.9,0,0.01,Campanha de reengajamento
13278,35,3,893.12,0,0.0,Contato personalizado
13280,15,4,1507.77,0,0.0,Contato personalizado
13281,75,1,350.85,0,0.0,Campanha de reengajamento
13282,42,1,181.05,0,0.0,Campanha de reengajamento
13283,203,2,279.7,1,1.0,Oferecer desconto imediato
13285,236,2,655.47,1,1.0,Oferecer desconto imediato
13286,236,1,734.91,1,1.0,Oferecer desconto imediato
13287,239,3,781.59,1,1.0,Oferecer desconto imediato
13288,79,5,927.61,0,0.0,Contato personalizado
13289,359,1,307.95,1,1.0,Oferecer desconto imediato
13290,74,1,208.63,0,0.0,Campanha de reengajamento
13291,50,10,2959.73,0,0.005,Contato personalizado
13292,51,3,415.57,0,0.005,Campanha de reengajamento
13293,28,6,1192.94,0,0.0,Contato personalizado
13294,282,1,815.79,1,0.995,Oferecer desconto imediato
13295,12,3,900.77,0,0.0,Contato personalizado
13296,59,5,705.11,0,0.0,Campanha de reengajamento
13297,21,3,2278.77,0,0.0,Contato personalizado
13299,59,2,1076.2,0,0.0,Contato personalizado
13300,24,2,913.62,0,0.0,Contato personalizado
13302,162,1,95.45,1,1.0,Oferecer desconto imediato
13303,36,1,61.72,0,0.0,Campanha de reengajamento
13304,91,3,917.57,1,0.96,Oferecer desconto imediato
13305,8,7,1753.85,0,0.0,Contato personalizado
13306,66,1,53.65,0,0.005,Campanha de reengajamento
13307,123,2,258.34,1,1.0,Oferecer desconto imediato
13308,232,1,284.86,1,0.995,Oferecer desconto imediato
13309,28,1,249.58,0,0.0,Campanha de reengajamento
13310,16,2,409.17,0,0.0,Campanha de reengajamento
13312,87,1,124.75,0,0.005,Campanha de reengajamento
13313,115,7,1890.0,1,1.0,Oferecer desconto imediato
13315,325,1,310.26,1,1.0,Oferecer desconto imediato
13316,28,6,7213.84,0,0.0,Contato personalizado
13317,21,13,4212.411,0,0.0,Contato personalizado
13319,1,34,11236.95,0,0.0,Contato personalizado
13320,70,2,679.4,0,0.0,Campanha de reengajamento
13324,64,8,3391.52,0,0.0,Contato personalizado
13326,68,1,281.76,0,0.005,Campanha de reengajamento
13327,1,14,6251.71,0,0.0,Contato personalizado
13329,2,7,4323.97,0,0.0,Contato personalizado
13330,91,3,1665.25,1,0.94,Oferecer desconto imediato
13331,37,1,262.4,0,0.0,Campanha de reengajamento
13333,47,3,1015.74,0,0.0,Contato personalizado
13334,172,2,2726.93,1,1.0,Oferecer desconto imediato
13337,182,1,1575.26,1,1.0,Oferecer desconto imediato
13338,177,3,1958.6,1,0.995,Oferecer desconto imediato
13340,53,5,11364.08,0,0.015,Contato personalizado
13346,98,6,299.4,1,0.985,Oferecer desconto imediato
13357,130,4,3228.41,1,0.99,Oferecer desconto imediato
13359,39,1,603.75,0,0.0,Campanha de reengajamento
13360,67,4,1553.65,0,0.0,Contato personalizado
13361,108,2,1450.5,1,0.99,Oferecer desconto imediato
13362,14,3,2303.33,0,0.0,Contato personalizado
13363,45,1,731.36,0,0.0,Contato personalizado
13367,67,1,510.20000000000005,0,0.0,Campanha de reengajamento
13368,50,2,498.1,0,0.0,Campanha de reengajamento
13369,1,1,308.28000000000003,0,0.0,Campanha de reengajamento
13370,7,1,754.87,0,0.0,Contato personalizado
13371,141,2,2297.66,1,0.995,Oferecer desconto imediato
13373,51,3,4274.94,0,0.005,Contato personalizado
13374,50,2,422.8,0,0.005,Campanha de reengajamento
13375,80,1,1013.58,0,0.0,Contato personalizado
13377,32,2,1552.88,0,0.0,Contato personalizado
13380,68,1,62.4,0,0.0,Campanha de reengajamento
13381,15,6,4585.06,0,0.0,Contato personalizado
13382,64,4,1164.59,0,0.0,Contato personalizado
13383,179,1,305.28000000000003,1,1.0,Oferecer desconto imediato
13384,26,4,2528.9,0,0.0,Contato personalizado
13386,50,2,835.46,0,0.0,Contato personalizado
13387,53,1,189.44,0,0.0,Campanha de reengajamento
13388,239,1,508.55,1,1.0,Oferecer desconto imediato
13392,313,1,91.14,1,1.0,Oferecer desconto imediato
13393,219,4,1131.45,1,1.0,Oferecer desconto imediato
13394,15,11,4101.68,0,0.0,Contato personalizado
13395,36,2,872.51,0,0.005,Contato personalizado
13397,73,5,1647.74,0,0.0,Contato personalizado
13398,84,1,213.0,0,0.0,Campanha de reengajamento
13399,100,3,275.4,1,1.0,Oferecer desconto imediato
13400,218,1,310.83,1,1.0,Oferecer desconto imediato
13402,8,3,913.9000000000001,0,0.0,Contato personalizado
13403,23,2,154.5,0,0.0,Campanha de reengajamento
13405,117,3,641.36,1,1.0,Oferecer desconto imediato
13406,63,2,568.92,0,0.0,Campanha de reengajamento
13407,214,3,2244.7,1,1.0,Oferecer desconto imediato
13408,7,46,23616.422,0,0.0,Contato personalizado
13410,29,4,1198.9,0,0.0,Contato personalizado
13412,256,1,487.34999999999997,1,1.0,Oferecer desconto imediato
13413,275,6,429.44,1,0.975,Oferecer desconto imediato
13414,99,3,1103.64,1,0.995,Oferecer desconto imediato
13415,108,4,800.67,1,0.995,Oferecer desconto imediato
13416,372,1,228.3,1,1.0,Oferecer desconto imediato
13417,183,4,1028.66,1,1.0,Oferecer desconto imediato
13418,8,15,6106.17,0,0.0,Contato personalizado
13421,42,6,2252.04,0,0.0,Contato personalizado
13423,64,1,217.03,0,0.0,Campanha de reengajamento
13424,85,1,572.77,0,0.01,Campanha de reengajamento
13425,144,2,1779.42,1,0.995,Oferecer desconto imediato
13426,18,12,4526.06,0,0.0,Contato personalizado
13427,113,3,423.93,1,0.99,Oferecer desconto imediato
13428,150,2,281.51,1,1.0,Oferecer desconto imediato
13431,42,6,2047.14,0,0.0,Contato personalizado
13432,207,2,439.1,1,1.0,Oferecer desconto imediato
13433,137,4,658.3199999999999,1,1.0,Oferecer desconto imediato
13434,21,3,1132.6200000000001,0,0.0,Contato personalizado
13435,12,2,665.34,0,0.0,Campanha de reengajamento
13438,183,1,46.5,1,1.0,Oferecer desconto imediato
13439,24,2,702.9,0,0.0,Campanha de reengajamento
13440,59,7,1295.25,0,0.0,Contato personalizado
13441,67,1,424.26,0,0.0,Campanha de reengajamento
13442,303,3,419.87,1,0.995,Oferecer desconto imediato
13443,84,6,1280.16,0,0.0,Contato personalizado
13444,10,2,631.6800000000001,0,0.0,Campanha de reengajamento
13445,262,1,241.89999999999998,1,1.0,Oferecer desconto imediato
13446,66,11,3881.89,0,0.0,Contato personalizado
13448,9,9,5701.5,0,0.0,Contato personalizado
13450,10,7,2076.32,0,0.0,Contato personalizado
13451,17,6,4214.77,0,0.0,Contato personalizado
13452,108,1,139.8,1,1.0,Oferecer desconto imediato
13453,38,1,424.71,0,0.0,Campanha de reengajamento
13454,277,1,219.87,1,0.99,Oferecer desconto imediato
13455,2,5,1847.59,0,0.0,Contato personalizado
13457,324,2,148.22,1,0.99,Oferecer desconto imediato
13458,15,2,2312.7,0,0.01,Contato personalizado
13459,260,2,1160.4099999999999,1,1.0,Oferecer desconto imediato
13461,43,3,2715.0,0,0.0,Contato personalizado
13462,46,4,1002.35,0,0.0,Contato personalizado
13464,30,5,2422.96,0,0.0,Contato personalizado
13465,82,2,931.12,0,0.0,Contato personalizado
13466,44,4,705.45,0,0.0,Campanha de reengajamento
13468,4,38,7685.54,0,0.0,Contato personalizado
13469,289,1,82.4,1,1.0,Oferecer desconto imediato
13472,99,2,592.24,1,1.0,Oferecer desconto imediato
13473,210,6,2235.12,1,0.995,Oferecer desconto imediato
13474,79,2,434.2,0,0.005,Campanha de reengajamento
13476,42,3,823.0,0,0.01,Contato personalizado
13477,91,5,1379.59,1,0.98,Oferecer desconto imediato
13478,105,5,2215.78,1,1.0,Oferecer desconto imediato
13479,88,2,550.42,0,0.01,Campanha de reengajamento
13480,52,2,627.82,0,0.0,Campanha de reengajamento
13481,10,6,2026.28,0,0.0,Contato personalizado
13482,263,1,151.45,1,1.0,Oferecer desconto imediato
13484,19,2,476.92,0,0.0,Campanha de reengajamento
13485,12,10,2564.98,0,0.0,Contato personalizado
13487,141,2,271.47,1,0.995,Oferecer desconto imediato
13488,3,11,6619.57,0,0.0,Contato personalizado
13490,290,1,154.25,1,1.0,Oferecer desconto imediato
13491,8,18,3350.7400000000002,0,0.0,Contato personalizado
13495,4,6,3329.39,0,0.0,Contato personalizado
13497,4,5,972.28,0,0.0,Contato personalizado
13498,366,1,327.38,1,1.0,Oferecer desconto imediato
13500,37,1,299.53,0,0.0,Campanha de reengajamento
13501,122,2,1544.79,1,0.995,Oferecer desconto imediato
13502,51,2,488.5,0,0.0,Campanha de reengajamento
13503,115,5,1688.54,1,1.0,Oferecer desconto imediato
13506,5,4,1180.68,0,0.0,Contato personalizado
13508,278,1,176.07999999999998,1,0.995,Oferecer desconto imediato
13509,143,1,135.0,1,1.0,Oferecer desconto imediato
13510,11,7,2766.73,0,0.005,Contato personalizado
13511,312,1,282.76,1,1.0,Oferecer desconto imediato
13512,23,3,462.18,0,0.0,Campanha de reengajamento
13513,77,2,619.49,0,0.0,Campanha de reengajamento
13514,64,3,663.7,0,0.0,Campanha de reengajamento
13515,85,2,374.7,0,0.0,Campanha de reengajamento
13516,53,1,295.85,0,0.0,Campanha de reengajamento
13519,78,1,220.46,0,0.0,Campanha de reengajamento
13520,7,6,3285.05,0,0.0,Contato personalizado
13523,2,2,1136.64,0,0.0,Contato personalizado
13526,374,2,1182.0,1,1.0,Oferecer desconto imediato
13527,54,5,2396.23,0,0.0,Contato personalizado
13530,270,1,402.97999999999996,1,1.0,Oferecer desconto imediato
13531,2,5,1254.72,0,0.0,Contato personalizado
13534,15,10,1850.82,0,0.0,Contato personalizado
13535,38,1,89.5,0,0.0,Campanha de reengajamento
13537,61,2,717.85,0,0.0,Contato personalizado
13538,32,5,1831.88,0,0.0,Contato personalizado
13539,56,4,938.02,0,0.0,Contato personalizado
13540,103,3,632.39,1,0.995,Oferecer desconto imediato
13541,63,2,785.25,0,0.0,Contato personalizado
13542,12,17,4006.17,0,0.0,Contato personalizado
13543,270,2,1439.6100000000001,1,0.995,Oferecer desconto imediato
13544,47,4,537.59,0,0.01,Campanha de reengajamento
13545,26,2,374.64,0,0.0,Campanha de reengajamento
13546,18,2,465.15,0,0.0,Campanha de reengajamento
13547,44,1,175.53,0,0.0,Campanha de reengajamento
13548,107,1,226.57999999999998,1,1.0,Oferecer desconto imediato
13549,23,1,87.6,0,0.0,Campanha de reengajamento
13550,19,1,349.51,0,0.0,Campanha de reengajamento
13551,302,1,152.39999999999998,1,1.0,Oferecer desconto imediato
13552,64,10,3238.85,0,0.0,Contato personalizado
13553,310,1,517.8,1,1.0,Oferecer desconto imediato
13554,16,7,1638.28,0,0.0,Contato personalizado
13555,14,9,4849.91,0,0.0,Contato personalizado
13556,65,2,200.82,0,0.0,Campanha de reengajamento
13557,51,11,2448.2,0,0.0,Contato personalizado
13559,148,2,990.0,1,1.0,Oferecer desconto imediato
13561,33,10,1678.86,0,0.0,Contato personalizado
13562,37,5,3038.85,0,0.0,Contato personalizado
13564,4,35,15500.53,0,0.0,Contato personalizado
13565,47,1,174.57999999999998,0,0.0,Campanha de reengajamento
13566,70,3,833.41,0,0.0,Contato personalizado
13567,64,4,1083.69,0,0.0,Contato personalizado
13569,3,3,520.03,0,0.0,Campanha de reengajamento
13571,18,14,2454.2200000000003,0,0.0,Contato personalizado
13573,15,4,622.07,0,0.0,Campanha de reengajamento
13574,47,1,421.25,0,0.0,Campanha de reengajamento
13576,9,11,4834.400000000001,0,0.0,Contato personalizado
13577,18,7,1801.68,0,0.0,Contato personalizado
13578,45,1,147.66,0,0.0,Campanha de reengajamento
13579,5,4,1072.0,0,0.0,Contato personalizado
13580,42,1,107.75,0,0.0,Campanha de reengajamento
13581,50,1,162.53,0,0.01,Campanha de reengajamento
13582,25,2,241.68,0,0.0,Campanha de reengajamento
13583,315,1,664.001,1,0.995,Oferecer desconto imediato
13584,134,2,250.05,1,0.99,Oferecer desconto imediato
13585,166,3,684.54,1,0.99,Oferecer desconto imediato
13586,177,1,131.53,1,1.0,Oferecer desconto imediato
13587,85,3,961.1,0,0.0,Contato personalizado
13589,85,4,741.09,0,0.0,Contato personalizado
13590,11,12,4367.67,0,0.0,Contato personalizado
13591,71,4,976.8100000000001,0,0.0,Contato personalizado
13593,23,9,3486.61,0,0.0,Contato personalizado
13594,121,1,136.35000000000002,1,1.0,Oferecer desconto imediato
13595,152,3,818.22,1,0.995,Oferecer desconto imediato
13597,36,2,396.71,0,0.0,Campanha de reengajamento
13598,131,4,609.42,1,1.0,Oferecer desconto imediato
13599,2,14,5013.96,0,0.0,Contato personalizado
13600,270,1,298.9,1,0.995,Oferecer desconto imediato
13601,28,2,491.82,0,0.0,Campanha de reengajamento
13602,17,3,596.28,0,0.0,Campanha de reengajamento
13604,294,1,717.62,1,1.0,Oferecer desconto imediato
13605,23,2,522.67,0,0.0,Campanha de reengajamento
13607,38,1,400.3,0,0.005,Campanha de reengajamento
13608,176,1,236.2,1,1.0,Oferecer desconto imediato
13609,229,1,167.35,1,1.0,Oferecer desconto imediato
13610,23,7,1044.0,0,0.0,Contato personalizado
13611,10,7,2147.73,0,0.005,Contato personalizado
13612,268,1,818.29,1,0.995,Oferecer desconto imediato
13613,88,5,1039.8500000000001,0,0.025,Contato personalizado
13614,29,2,748.73,0,0.0,Contato personalizado
13615,35,7,5854.84,0,0.005,Contato personalizado
13616,204,2,288.1,1,1.0,Oferecer desconto imediato
13617,44,5,734.57,0,0.0,Contato personalizado
13619,180,2,231.69,1,1.0,Oferecer desconto imediato
13620,164,1,112.34,1,1.0,Oferecer desconto imediato
13622,332,1,658.95,1,0.995,Oferecer desconto imediato
